lat,long,localidad,departamen
-30.407727807783633,-56.47272258578311,ARTIGAS,ARTIGAS
-30.716037616029539,-57.325823342487432,BALTASAR BRUM,ARTIGAS
-30.247513470480097,-57.582638673426295,BARRIO LAS PIEDRAS,ARTIGAS
-30.259827498199758,-57.599015077103459,BELLA UNION,ARTIGAS
-30.298382017200513,-56.970069503998303,BERNABE RIVERA,ARTIGAS
-30.386621014528739,-57.614170019452196,CAINSA,ARTIGAS
-30.431189909450165,-57.733370051264295,CAINZA CAMPO 3,ARTIGAS
-30.330297343605451,-57.619993909071702,CALNU,ARTIGAS
-30.541548316001961,-56.865047967050508,CAMAÑO,ARTIGAS
-30.841236419485618,-56.232297855013066,CATALAN GRANDE,ARTIGAS
-30.783792714288353,-56.255156470445279,CATALAN VOLCAN,ARTIGAS
-30.10697326121668,-56.925449144188761,CERRITO,ARTIGAS
-30.426934146223473,-56.465854114886731,CERRO EJIDO,ARTIGAS
-30.426217586465651,-56.472484373801173,CERRO SAN EUGENIO,ARTIGAS
-30.427267086992845,-56.475894823467613,CERRO SIGNORELLI,ARTIGAS
-30.429696284403803,-56.509515276384114,CHIFLERO,ARTIGAS
-30.330936011732071,-57.599340661017067,COLONIA ESPAÑA,ARTIGAS
-30.447347307495836,-57.429763738712097,COLONIA ESTRELLA,ARTIGAS
-30.616181024059163,-56.973647291312524,COLONIA JOSE ARTIGAS,ARTIGAS
-30.583599589080102,-57.678707973588985,COLONIA PALMA,ARTIGAS
-30.467777790703735,-56.425081972032707,COLONIA PINTADO,ARTIGAS
-30.475329311817344,-57.620791963554097,COLONIA VIÑAR,ARTIGAS
-30.290818213286165,-57.60048130676423,CORONADO,ARTIGAS
-30.23413116730292,-57.568284980534386,CUAREIM,ARTIGAS
-30.611855861463528,-56.904473942464335,CUARO,ARTIGAS
-30.755415125892654,-57.054574409063008,DIEGO LAMAS,ARTIGAS
-30.483486158524865,-56.415620665892007,ESTIBA,ARTIGAS
-30.716370636406577,-56.602308839141713,FAGUNDEZ,ARTIGAS
-30.211656883562181,-57.605048830234715,FRANQUIA,ARTIGAS
-30.506131223873911,-56.411742505884348,GUYUBIRA,ARTIGAS
-30.43292323976311,-56.785444161895711,JAVIER DE VIANA,ARTIGAS
-30.846277920100452,-56.336433021719856,LA BOLSA,ARTIGAS
-30.425275337735172,-57.634234843090681,LENGUAZO,ARTIGAS
-31.084016857792552,-56.000940148001717,MASOLLER,ARTIGAS
-30.875990876590809,-56.399372072813392,MENESES,ARTIGAS
-30.374368746226203,-57.663445118083985,MONES QUINTELA,ARTIGAS
-30.630459556513838,-56.7696365209191,PAGUERO,ARTIGAS
-30.712459499316584,-57.540691773877512,PALMA SOLA,ARTIGAS
-30.666859555589479,-57.788265427241321,PAREDON,ARTIGAS
-30.787670398896282,-56.782078624411675,PASO CAMPAMENTO,ARTIGAS
-30.293143193820395,-57.308142829092901,PASO DE LA CRUZ,ARTIGAS
-30.129890680326245,-57.086712578479705,PASO DE LEON,ARTIGAS
-30.15421661247078,-56.786820636564748,PASO DE RAMOS,ARTIGAS
-30.476417767943229,-57.12549689224258,PASO FARIAS,ARTIGAS
-30.909880567761238,-57.190820029382685,PATITAS,ARTIGAS
-30.52165731106809,-56.393618919061311,PIEDRA PINTADA,ARTIGAS
-30.434101717300113,-56.459759858699904,PINTADITO,ARTIGAS
-30.442759554795863,-56.431853250820694,PINTADO,ARTIGAS
-30.514189246240701,-56.431870753126148,PINTADO GRANDE,ARTIGAS
-30.272740480691244,-57.571434000584823,PORT. DE HIERRO Y CAMPODONICO,ARTIGAS
-30.702716696672848,-56.163953654916874,RINCON DE PACHECO,ARTIGAS
-30.877632790079126,-56.662107465466335,SARANDI DE CUARO,ARTIGAS
-30.740981835659138,-57.627999947608131,SARANDI DE YACUY,ARTIGAS
-30.997870329333612,-56.871972511974626,SEQUEIRA,ARTIGAS
-30.465257344176763,-56.508763528709387,TAMANDUA,ARTIGAS
-30.482660025845135,-56.672626170210414,TARUMAN,ARTIGAS
-30.430492346119198,-57.438545133694859,TOMAS GOMENSORO,ARTIGAS
-30.298135554650809,-56.820947999799536,TOPADOR,ARTIGAS
-30.427870596158606,-56.559083773527334,ZANJA ARUERA,ARTIGAS
-34.833741564736869,-56.033862338955721,AEROPUERTO INTERNACIONAL DE CARRASCO,CANELONES
-34.521319944033507,-56.393832380942882,AGUAS CORRIENTES,CANELONES
-34.795429434902246,-55.98293222979877,ALTOS DE LA TAHONA,CANELONES
-34.7797360086902,-55.552887386019073,ARAMINDA,CANELONES
-34.3961918276405,-55.849480426231715,ARENAL,CANELONES
-34.78595051434273,-55.447083316638405,ARGENTINO,CANELONES
-34.767267858743722,-55.757999548837411,ATLANTIDA,CANELONES
-34.871178179093334,-56.026474019692863,BARRA DE CARRASCO,CANELONES
-34.601399311739762,-55.92040249596748,BARRA DE LA PEDRERA,CANELONES
-34.391550073823474,-56.089638682025225,BARRA DEL TALA,CANELONES
-34.603090850782664,-56.424791902435572,BARRANCAS COLORADAS,CANELONES
-34.753264880960145,-56.069035072329477,BARRIO ARTIGAS,CANELONES
-34.760169651172625,-56.085381336681813,BARRIO BENZO,CANELONES
-34.752560722932273,-56.242276675613994,BARRIO COPOLA,CANELONES
-34.620827357957019,-56.064756943180335,BARRIO DEL LIBERTADOR,CANELONES
-34.747240422777772,-56.242220522571465,BARRIO LA LUCHA,CANELONES
-34.751814648036152,-56.070480191832985,BARRIO LOS PANORAMAS,CANELONES
-34.848456544473407,-56.028336909990578,BARRIO OBRERO,CANELONES
-34.769154648542148,-56.081131962390259,BARRIO PRETTI,CANELONES
-34.606265931781159,-56.261904679427268,BARRIO REMANSO,CANELONES
-34.814085543867115,-55.981337139910082,BARRIO SAN CRISTOBAL,CANELONES
-34.741834027736338,-56.062409667431524,BARRIO SANTA RITA,CANELONES
-34.769862417687186,-56.077717407090958,BARRIO TRAVERSO,CANELONES
-34.744726727361822,-56.054114416910281,BARRIO VILLA MURCIA,CANELONES
-34.754312879812424,-55.99618183866567,BARROS BLANCOS,CANELONES
-34.763340034031046,-55.64595889532152,BELLO HORIZONTE,CANELONES
-34.778985510862924,-55.512942385023642,B.H.U.,CANELONES
-34.791488396132692,-55.515838632050539,BIARRITZ,CANELONES
-34.640767809213415,-56.068848026950427,BLANCO,CANELONES
-34.22367222838399,-55.729009143027604,BOLIVAR,CANELONES
-34.487115732758774,-56.20616101555418,CAMINO DE LA CADENA,CANELONES
-34.629032336172422,-56.232758679353708,CAMINO DODERA,CANELONES
-34.619850640919587,-56.310967120062877,CAMINO LLOVERAS,CANELONES
-34.57910334566337,-56.393623385544423,CAMPO MILITAR,CANELONES
-34.569394752867709,-56.175242136520374,CANELON CHICO,CANELONES
-34.628175787685876,-56.174239913035542,CANELON CHICO AL CENTRO,CANELONES
-34.654588129237773,-56.176961316531603,CANELON CHICO DE PROGRESO,CANELONES
-34.52178546578309,-56.282747315446457,CANELONES,CANELONES
-34.485756311663728,-56.00281849327358,CANELON GRANDE,CANELONES
-34.482936937688777,-56.273894027167891,CANELON GRANDE DE PACHECO,CANELONES
-34.427811974965302,-56.202529649404056,CANELON GRANDE NORTE,CANELONES
-34.458857319232074,-56.039877072012189,CAÑADA CARDOZO,CANELONES
-34.535323514007494,-56.349614813042123,CAÑADA DE MONTAÑO,CANELONES
-34.652728396818397,-55.865672830414354,CAÑADA GRANDE,CANELONES
-34.308555377933942,-55.920174698444214,CAÑADA PRUDENCIO,CANELONES
-34.699156284651501,-55.519113905999589,CAPILLA DE CELLA,CANELONES
-34.787373239862696,-55.980169742448787,CARMEL,CANELONES
-34.691422699068674,-56.10708250493407,CARRASCO DEL SAUCE,CANELONES
-34.769043189661076,-56.091644415745904,CASARINO,CANELONES
-34.623639474946657,-56.388382511817596,CERRILLOS AL OESTE,CANELONES
-34.638082336826251,-56.354252696901064,CERRILLOS AL SUR,CANELONES
-34.760066166218216,-55.771647998162919,CITY GOLF,CANELONES
-34.824362893284032,-55.967255040703186,CIUDAD DE LA COSTA,CANELONES
-34.505919883893966,-55.886416808670916,COCHENGO,CANELONES
-34.788431324913724,-56.017681218324682,COLINAS DE CARRASCO,CANELONES
-34.801772986767915,-55.957813583933593,COLINAS DE SOLYMAR,CANELONES
-34.815602313478621,-56.031856741195632,COLONIA NICOLICH,CANELONES
-34.657347739128276,-56.257000834947682,COLORADO CHICO,CANELONES
-34.65683419423231,-56.289435375594572,COLORADO Y BRUJAS,CANELONES
-34.762590268153147,-55.658766118323108,COSTA AZUL,CANELONES
-34.536628615834722,-56.036233214240049,COSTA DEL PANTANOSO,CANELONES
-34.627086372563966,-56.050532487302419,COSTA DEL SAUCE,CANELONES
-34.408236225900247,-55.915228894415662,COSTA DEL TALA ESTE,CANELONES
-34.363704673236427,-55.886508696064354,COSTA DEL TALA NORTE,CANELONES
-34.562692202825914,-55.975520735121457,COSTA DE PANDO,CANELONES
-34.652700649139412,-55.915134232286462,COSTA DE PANDO OLMOS,CANELONES
-34.470931812981689,-55.911846189824814,COSTA DE PANDO SAN BAUTISTA,CANELONES
-34.507989004349561,-55.951111133141623,COSTA DE PANDO SAN JACINTO,CANELONES
-34.37481717753932,-56.060210812018781,COSTAS DEL COLORADO,CANELONES
-34.363920677951882,-55.987597470083081,COSTAS DEL COLORADO ESTE,CANELONES
-34.421975151459378,-56.063392239379716,COSTAS DEL TALA,CANELONES
-34.377305714305706,-55.781777350037792,COSTAS DE PEDERNAL,CANELONES
-34.244248293117295,-55.680327456432188,COSTAS DE SANTA LUCIA,CANELONES
-34.516373488403239,-55.747502633728374,COSTAS DE SOLIS,CANELONES
-34.759003091475833,-56.241693140316151,COSTA Y GUILLAMON,CANELONES
-34.633024416263176,-55.961255727129156,CRUZ DE LOS CAMINOS,CANELONES
-34.79063647364557,-55.496875109360573,CUCHILLA ALTA,CANELONES
-34.789103403338757,-55.487259933315585,CUCHILLA ALTA Y EL GALEON,CANELONES
-34.589344241306371,-55.604259666327202,CUCHILLA CABO DE HORNOS,CANELONES
-34.588630913461571,-56.102338084733375,CUCHILLA DE MACHIN,CANELONES
-34.639928195404984,-56.029408046183846,CUCHILLA DE ROCHA,CANELONES
-34.726606070769485,-56.253932265782623,CUCHILLA DE SIERRA,CANELONES
-34.539792926393183,-55.613557368070417,CUCHILLA DE ZEBALLOS,CANELONES
-34.457460118597858,-56.360619607095487,CUCHILLA VERDE,CANELONES
-34.663916673524874,-55.642425109239987,CUEVA DEL TIGRE,CANELONES
-34.762501064250841,-55.957668658812743,CUMBRES DE CARRASCO,CANELONES
-34.68434367808662,-55.702781094328131,DOCTOR FRANCISCO SOCA,CANELONES
-34.533152915303987,-56.313743912111939,ECHEVARRIA,CANELONES
-34.838516670193691,-55.972365160796535,EL BOSQUE,CANELONES
-34.80568762424263,-55.94335852902821,EL BOSQUE DE SOLYMAR,CANELONES
-34.681419673656947,-56.286256989723469,EL COLORADO,CANELONES
-34.512624995206004,-55.654807655179809,EL COLORADO DE MIGUES,CANELONES
-34.395072103543605,-55.992699301217272,EL COLORADO SAN BAUTISTA,CANELONES
-34.437057489789041,-55.872508195566859,EL CUADRO,CANELONES
-34.70246602328298,-56.222357402415561,EL DORADO,CANELONES
-34.78802658576361,-55.481015356764601,EL GALEON,CANELONES
-34.79359921146758,-55.910413564992865,EL PINAR,CANELONES
-34.53407427407538,-56.339806568440387,EMPALME DOGLIOTTI,CANELONES
-34.820033409136961,-56.006215049883615,EMPALME NICOLICH,CANELONES
-34.691731412656424,-55.899481454371156,EMPALME OLMOS,CANELONES
-34.712425842913262,-56.059647815928415,EMPALME SAUCE,CANELONES
-34.571647648068399,-56.377527313511571,ESQUINA GONZALEZ,CANELONES
-34.742658462181758,-55.763757906249204,ESTACION ATLANTIDA,CANELONES
-34.734197585399095,-55.683495066173158,ESTACION LA FLORESTA,CANELONES
-34.524302322529415,-55.625147810807825,ESTACION MIGUES,CANELONES
-34.609913359924093,-55.815418712577078,ESTACION PEDRERA,CANELONES
-34.74186525837105,-55.518731345469448,ESTACION PIEDRAS DE AFILAR,CANELONES
-34.5668279040421,-55.751554920322619,ESTACION TAPIA,CANELONES
-34.694456101647418,-55.970534385340684,ESTANQUE DE PANDO,CANELONES
-34.28354962853912,-55.735433849487258,FELICIANO,CANELONES
-34.771592900601838,-55.800616659292658,FORTIN DE SANTA ROSA,CANELONES
-34.745054862603283,-56.059110838919821,FRACC. CNO. ANDALUZ Y R.84,CANELONES
-34.645714042590676,-56.24504698515431,FRACC. PROGRESO,CANELONES
-34.716990336266448,-56.049420819184277,FRACC SOBRE RUTA 74,CANELONES
-34.763082513496343,-55.617945623543001,GUAZUVIRA,CANELONES
-34.766954402664936,-55.637769896912275,GUAZUVIRA NUEVO,CANELONES
-34.818962483899647,-55.988402882583216,HARAS DEL LAGO,CANELONES
-34.629424705719153,-56.253476419166802,INSTITUTO ADVENTISTA,CANELONES
-34.685668474686658,-55.965682141146281,JARDINES DE PANDO,CANELONES
-34.780641221199197,-55.419671620744765,JAUREGUIBERRY,CANELONES
-34.735320147580282,-56.034193182604874,JOAQUIN SUAREZ,CANELONES
-34.595533133640899,-56.253413310876049,JUANICO,CANELONES
-34.816357218820983,-55.986641352776758,LA ASUNCION,CANELONES
-34.713217832712651,-55.789953673483772,LA CHINCHILLA,CANELONES
-34.747084675437129,-55.686849790733135,LA FLORESTA,CANELONES
-34.830266499863946,-55.990891239447237,LAGO JARDIN DEL BOSQUE,CANELONES
-34.841507003492836,-55.978288805372259,LAGOMAR,CANELONES
-34.719758222487691,-55.880746640738217,LA MONTAÑESA,CANELONES
-34.690407775701473,-55.802217918489433,LA PALMITA,CANELONES
-34.490913317990476,-56.146792744493048,LA PALOMA,CANELONES
-34.754117005271517,-56.227294627414764,LA PAZ,CANELONES
-34.686406352094956,-56.395519099057005,LAS BRUJAS,CANELONES
-34.816378584930071,-55.990215842857488,LAS HIGUERITAS,CANELONES
-34.717511516417204,-56.219008241432327,LAS PIEDRAS,CANELONES
-34.6885495373756,-55.710395016378946,LAS RANAS,CANELONES
-34.76523359540321,-55.741805236670842,LAS TOSCAS,CANELONES
-34.743811759042394,-55.701368086062409,LAS VEGAS,CANELONES
-34.579397138033023,-56.293958988558565,LAS VIOLETAS,CANELONES
-34.563186786983451,-55.678006091742922,LA TOTORA,CANELONES
-34.779688113383521,-55.561528989574377,LA TUNA,CANELONES
-34.784862312743797,-55.972029445322406,LOMAS DE CARRASCO,CANELONES
-34.819410730604794,-55.935827530570734,LOMAS DE SOLYMAR,CANELONES
-34.767176250802713,-56.074515180617865,LOMAS DE TOLEDO,CANELONES
-34.439963895987759,-56.366393340727143,LOS CEIBOS,CANELONES
-34.608125219733324,-56.361516751772776,LOS CERRILLOS,CANELONES
-34.759379016612868,-56.07679957799423,LOS HORNOS,CANELONES
-34.779097740635962,-55.566694516532273,LOS TITANES,CANELONES
-34.323772612516009,-55.74212450009572,MACANA,CANELONES
-34.475616255495837,-56.341414395887313,MARGAT,CANELONES
-34.768753100700721,-55.822775447612187,MARINDIA,CANELONES
-34.519280587647643,-56.319969202633558,MATAOJO,CANELONES
-34.582266030897806,-56.057407819710939,MATA SIETE,CANELONES
-34.810268712601093,-55.922855603381009,MEDANOS DE SOLYMAR,CANELONES
-34.492310518525173,-56.329146202159478,MELGAREJO,CANELONES
-34.698925057531241,-56.325658001004733,MELILLA,CANELONES
-34.756822434420151,-56.303013175463825,MELILLA,CANELONES
-34.486811417330152,-55.628711375227688,MIGUES,CANELONES
-34.494674519221597,-55.563144006840574,MONTES,CANELONES
-34.811917869997558,-55.953672974203926,MONTES DE SOLYMAR,CANELONES
-34.526145568098777,-56.142335192289266,MURIALDO,CANELONES
-34.762203211771002,-56.067836781221203,NATALY,CANELONES
-34.781326524362655,-55.875963124216021,NEPTUNIA,CANELONES
-34.335783500229454,-55.698494585661052,NUTRIAS,CANELONES
-34.69907687838613,-55.929783787177847,OLMOS,CANELONES
-34.718982188900277,-55.959863017699419,PANDO,CANELONES
-34.579543133268295,-55.991617943595045,PANTANOSO,CANELONES
-34.594814155618252,-56.010382607646882,PANTANOSO DEL SAUCE,CANELONES
-34.623003231075288,-56.256802266230295,PARADA CABRERA,CANELONES
-34.61082433244308,-56.460854981101065,PARADOR TAJES,CANELONES
-34.856750545660312,-56.010897287004667,PARQUE CARRASCO,CANELONES
-34.755013419436018,-55.716692721864682,PARQUE DEL PLATA,CANELONES
-34.824501818625436,-55.948299907744271,PARQUE DE SOLYMAR,CANELONES
-34.865996841277997,-56.03503410371259,PARQUE MIRAMAR,CANELONES
-34.573584006674615,-55.51178394752332,PASO ARBELO,CANELONES
-34.857407421332738,-56.044104628493407,PASO CARRASCO,CANELONES
-34.597814102796484,-56.135987118364305,PASO DE CUELLO,CANELONES
-34.441370525408665,-56.151249759641374,PASO DE LA CADENA,CANELONES
-34.50549257019037,-56.099783167164844,PASO DE LA PALOMA,CANELONES
-34.370629844738581,-55.82084731273104,PASO DE LA SALAMANCA,CANELONES
-34.458165975953989,-56.22845630044403,PASO DE LAS TOSCAS,CANELONES
-34.627962557760476,-56.448661385905567,PASO DEL BOTE,CANELONES
-34.700346768130309,-56.234448937679439,PASO DEL COLORADO,CANELONES
-34.611894670950711,-56.146920978272675,PASO DEL MEDIO,CANELONES
-34.428302894813243,-56.370336618427352,PASO DE LOS ALAMOS,CANELONES
-34.459327961890914,-55.995756344467978,PASO DE LOS DIFUNTOS,CANELONES
-34.451061085147188,-56.271719785929079,PASO DE LOS FRANCOS,CANELONES
-34.36924865236557,-56.319714564645913,PASO DEL SORDO,CANELONES
-34.429001123572128,-56.281399932224737,PASO DE PACHE,CANELONES
-34.494309927662599,-56.282818244564417,PASO ESPINOSA,CANELONES
-34.517572161492296,-56.260220063968362,PASO PALOMEQUE,CANELONES
-34.304925559314206,-55.780017509149332,PASO RIVERO DE VEJIGAS,CANELONES
-34.366330240656353,-55.665919759354836,PEDERNAL,CANELONES
-34.401241258437395,-55.718987607780804,PEDERNAL CHICO,CANELONES
-34.416618148701509,-55.697856203071638,PEDERNAL GRANDE,CANELONES
-34.702041317789622,-55.886917353954246,PIEDRA DEL TORO,CANELONES
-34.666708047808093,-55.597162333476405,PIEDRAS DE AFILAR,CANELONES
-34.513445044844929,-55.784825962244589,PIEDRA SOLA,CANELONES
-34.307193182138832,-55.688436811996617,PIEDRITAS,CANELONES
-34.696490699496366,-56.002574420751969,PIEDRITAS DE SUAREZ,CANELONES
-34.775082957240912,-55.85697947860384,PINAMAR,CANELONES
-34.775835505943391,-55.856189610817758,PINAMAR Y PINEPARK,CANELONES
-34.802311547586029,-55.93610215559157,PINARES DE SOLYMAR,CANELONES
-34.783942799327924,-55.848406638407901,PINE PARK,CANELONES
-34.594469444515028,-56.045302323323817,PONCE MATA SIETE,CANELONES
-34.704876891146448,-56.16866311697602,POQUITOS,CANELONES
-34.673118056603165,-56.221628853105251,PROGRESO,CANELONES
-34.379243948245445,-55.951079055862508,PUEBLO CASTELLANOS,CANELONES
-34.649520342340658,-56.311149187312182,PUENTE DE BRUJAS,CANELONES
-34.590370477193972,-56.329785785356044,PUNTAS DE BRUJAS,CANELONES
-34.67292419892209,-56.141411142339606,PUNTAS DE CANELON CHICO,CANELONES
-34.428082407756754,-56.015149972901405,PUNTAS DE CAÑADA CARDOZO,CANELONES
-34.626306023425002,-55.84923598020562,PUNTAS DE CAÑADA GRANDE,CANELONES
-34.484911289261241,-55.830186369152329,PUNTAS DE COCHENGO,CANELONES
-34.446358713315469,-55.764099299685164,PUNTAS DEL ARENAL,CANELONES
-34.438185538254238,-56.003336253631581,PUNTAS DE LAS VIOLETAS,CANELONES
-34.566290431879679,-56.068808312555838,PUNTAS DE MATA SIETE,CANELONES
-34.541968982004654,-56.056463919571385,PUNTAS DE PANTANOSO,CANELONES
-34.518491914302189,-56.005859101421713,PUNTAS DE PANTANOSO ESTE,CANELONES
-34.583424174877116,-55.781679699733743,PUNTAS DE PEDRERA,CANELONES
-34.776077332358703,-56.089105698520925,PUNTAS DE TOLEDO,CANELONES
-34.341434841389805,-55.62248698655528,PUNTAS DE VEJIGAS,CANELONES
-34.762897657948031,-55.972430328030349,QUINTA LOS HORNEROS,CANELONES
-34.819725767410304,-55.990205081971396,QUINTAS DEL BOSQUE,CANELONES
-34.612690468251422,-56.048262303201938,RANCHERIOS DE PONCE,CANELONES
-34.774041651482158,-55.986122563430179,RINCON DE CARRASCO,CANELONES
-34.695294776030977,-56.340291683477766,RINCON DEL COLORADO,CANELONES
-34.319670443620261,-56.068118730313266,RINCON DEL CONDE,CANELONES
-34.588821518358642,-56.199123039271385,RINCON DEL GIGANTE,CANELONES
-34.735420216438676,-55.874487936600822,RINCON DE PANDO,CANELONES
-34.684299025209093,-56.352003216718266,RINCON DE PORTEZUELO,CANELONES
-34.394541910119813,-56.315855721229191,RINCON DE VELAZQUEZ,CANELONES
-34.385556369307743,-56.373155352118701,RINCON DE VIDAL,CANELONES
-34.770434116413355,-55.841411270432872,SALINAS,CANELONES
-34.740909452444832,-56.101102292612389,SAN ANDRES,CANELONES
-34.740909452444832,-56.101102292612389,SAN ANDRES,CANELONES
-34.452662263057526,-56.079660902088143,SAN ANTONIO,CANELONES
-34.439674357590931,-55.962313638443796,SAN BAUTISTA,CANELONES
-34.545097180673338,-55.870956387431001,SAN JACINTO,CANELONES
-34.836484577200928,-55.997324901925793,SAN JOSE DE CARRASCO,CANELONES
-34.771339745318194,-55.583917134418925,SAN LUIS,CANELONES
-34.602245188033322,-56.051537859145533,SAN PEDRO,CANELONES
-34.291486483784176,-55.956313177834268,SAN RAMON,CANELONES
-34.788444977814301,-55.466882073164989,SANTA ANA,CANELONES
-34.465173569581737,-56.385715665438163,SANTA LUCIA,CANELONES
-34.788783193206939,-55.536141732753691,SANTA LUCIA DEL ESTE,CANELONES
-34.498735494789877,-56.03603065517585,SANTA ROSA,CANELONES
-34.825790448925297,-56.004238326175582,SANTA TERESITA,CANELONES
-34.73963508350522,-56.260201205487689,SANTOS LUGARES,CANELONES
-34.404772679658393,-55.537499396380746,SARANDI DE MIGUES,CANELONES
-34.651341054129553,-56.062878502459633,SAUCE,CANELONES
-34.567716233820015,-55.52982892047806,SAUCE DE SOLIS,CANELONES
-34.426661515017862,-55.640010824120928,SAUCE SOLO,CANELONES
-34.434915371696619,-55.59798296254592,SAUCE SOLO DE MIGUES,CANELONES
-34.457468016024045,-55.576250874779653,SAUCE SOLO DE MONTES,CANELONES
-34.7132679027725,-56.068824460113142,SEIS HERMANOS,CANELONES
-34.846728575716561,-55.999347646962633,SHANGRILA,CANELONES
-34.670111410521777,-56.365287669379065,SOFIA SANTOS,CANELONES
-34.78853058595687,-55.383503233899901,SOLIS,CANELONES
-34.494722215645069,-55.699807609465395,SOLIS CHICO,CANELONES
-34.444895558714471,-55.663888418341998,SOLIS CHICO DE MIGUES,CANELONES
-34.826995907510103,-55.967432948964465,SOLYMAR,CANELONES
-34.720371388690303,-55.83214092385689,SOSA DIAZ,CANELONES
-34.343520949063162,-55.76536054399606,TALA,CANELONES
-34.585732138495537,-55.836414114269949,TALITA,CANELONES
-34.742247935798794,-56.096305382236622,TOLEDO,CANELONES
-34.661176523408706,-55.992614538569242,TOTORAL DEL SAUCE,CANELONES
-34.306046564068353,-55.638262802628816,VEJIGAS,CANELONES
-34.318905035535082,-55.866151210475962,VEJIGAS DE SAN RAMON,CANELONES
-34.33037292316655,-55.828100600163033,VEJIGAS DE TALA,CANELONES
-34.701203978079342,-55.96584027850416,VIEJO MOLINO SAN BERNARDO,CANELONES
-34.791997300299862,-55.995963336322198,VILLA AEROPARQUE,CANELONES
-34.594715119380844,-56.168685428732296,VILLA AREJO,CANELONES
-34.768385204469233,-55.774853773883578,VILLA ARGENTINA,CANELONES
-34.737878383060874,-56.108773656110671,VILLA CRESPO,CANELONES
-34.737878383060874,-56.108773656110671,VILLA CRESPO,CANELONES
-34.774607541529932,-55.974637001513024,VILLA EL TATO,CANELONES
-34.671377374518613,-56.370575781773866,VILLA ENCANTADA,CANELONES
-34.641747932888677,-56.240589058883671,VILLA FELICIDAD,CANELONES
-34.707357538905661,-56.231705225797654,VILLA FORESTI,CANELONES
-34.747943027807025,-56.072566527216736,VILLA FORTUNA,CANELONES
-34.710669736405436,-56.052976482793362,VILLA HADITA,CANELONES
-34.749131365867953,-56.062602523381678,VILLA HUERTOS DE TOLEDO,CANELONES
-34.776036336942113,-55.895318325523881,VILLA JUANA,CANELONES
-34.759310002539792,-56.067625373074875,VILLA JUANITA,CANELONES
-34.762836136011614,-56.077622599662185,VILLA LOS ALPES,CANELONES
-34.763980068184317,-56.065088999885027,VILLA MARINA,CANELONES
-34.749027673052275,-56.057064888656178,VILLA MOLFINO,CANELONES
-34.623840752023462,-56.111335204795388,VILLA NUEVA,CANELONES
-34.748612973755954,-56.234243887624174,VILLA PAZ S.A.,CANELONES
-34.773861661142611,-56.088716225688295,VILLA PRADOS DE TOLEDO,CANELONES
-34.671248330499452,-56.167597594874408,VILLA SAN CONO,CANELONES
-34.709653651405837,-56.057523234409373,VILLA SAN FELIPE,CANELONES
-34.716724908926487,-56.074573206026436,VILLA SAN JOSE,CANELONES
-34.763699866357719,-56.061368475472037,VILLA VALVERDE,CANELONES
-34.694579936266194,-56.221840545820321,VISTA LINDA,CANELONES
-31.874358200739398,-54.162489184715746,ACEGUA,CERRO LARGO
-32.506243639642811,-54.558699377474852,AGUIRRE,CERRO LARGO
-32.523959496173966,-54.009872973666184,AMARILLO,CERRO LARGO
-32.528216441218518,-54.132586505369233,ARACHANIA,CERRO LARGO
-32.611382165682869,-54.210953977408472,ARBOLITO,CERRO LARGO
-32.63880443975269,-55.078632071217925,AREVALO,CERRO LARGO
-32.607030071074028,-53.726643384905408,ARROYO MALO,CERRO LARGO
-32.650913769670851,-53.308658752896136,ARROZAL CESARONE,CERRO LARGO
-32.555489036697161,-53.532567935239214,ARROZAL ROSALES,CERRO LARGO
-32.362846939644548,-53.87921999256379,ASPEREZAS,CERRO LARGO
-32.515987731547469,-53.575202936570939,BAÑADO DE LAS PAJAS,CERRO LARGO
-32.403095868066067,-54.35009386886167,BAÑADO DE MEDINA,CERRO LARGO
-32.728975041234769,-53.480444413853007,BARRA DEL SAUCE,CERRO LARGO
-32.749934970770227,-53.338863343524828,BARRA DEL TACUARI,CERRO LARGO
-32.350188283600708,-54.155461030249995,BARRIO LA VINCHUCA,CERRO LARGO
-32.362735397385201,-54.210286926973296,BARRIO LOPEZ BENITEZ,CERRO LARGO
-32.145086941904474,-53.957035377324118,BERACHI,CERRO LARGO
-32.14717330461022,-54.16387869170638,BUENA VISTA,CERRO LARGO
-32.720338373762807,-54.435508431376782,CALERA DE RECALDE,CERRO LARGO
-32.638068158265064,-54.115698430601853,CAMPAMENTO,CERRO LARGO
-32.8233333576351,-55.276816728974595,CAÑADA BRAVA,CERRO LARGO
-32.635034113541259,-53.586480539327745,CAÑADA DE SANTOS,CERRO LARGO
-32.662373172891151,-53.420700749130546,CAÑADA GRANDE,CERRO LARGO
-32.351466964052356,-54.0904284382028,CAÑADA SARANDI,CERRO LARGO
-32.317846611778656,-53.892928289011067,CAÑITAS,CERRO LARGO
-32.426391044278105,-54.32485013540559,CASA DE LAS CRONICAS,CERRO LARGO
-32.354327353865301,-53.828899398816134,CASERIO LAS CAÑAS,CERRO LARGO
-32.137979996690333,-53.828567629906608,CEMENTERIO,CERRO LARGO
-32.144983386705718,-53.788283485716889,CENTURION,CERRO LARGO
-32.623445273483128,-54.592535370285368,CERRO DE LAS CUENTAS,CERRO LARGO
-32.334892282750452,-54.123429777864068,CHACRAS DE MELO,CERRO LARGO
-32.612233928259158,-54.733016850785823,COIMBRA,CERRO LARGO
