Ruee_Calculado,Rule_Calculado,GRADO_ANNO,BACHIILER_DIVNOMBRE,Turno,PLAN,MODALIDAD,NOMBRELIC,DescPlan,RUEE_RAD
1203004,3030300,4,,INTERMEDIO EXTENDIDO ,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,SAN RAMON,https://www.dges.edu.uy/node/120417,
1203003,3030281,5,HUMANÍSTICO,INTERMEDIO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203003,3030281,5,HUMANÍSTICO,VESPERTINO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203003,3030281,5,HUMANÍSTICO,INTERMEDIO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203003,3030281,5,HUMANÍSTICO,VESPERTINO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203003,3030281,5,HUMANÍSTICO,INTERMEDIO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203003,3030281,5,HUMANÍSTICO,VESPERTINO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203003,3030281,5,HUMANÍSTICO,INTERMEDIO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203003,3030281,5,HUMANÍSTICO,VESPERTINO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203003,3030281,5,HUMANÍSTICO,INTERMEDIO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203003,3030281,5,HUMANÍSTICO,VESPERTINO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203003,3030281,5,HUMANÍSTICO,VESPERTINO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203003,3030281,5,HUMANÍSTICO,VESPERTINO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203003,3030281,5,HUMANÍSTICO,INTERMEDIO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203003,3030281,5,HUMANÍSTICO,VESPERTINO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203003,3030281,5,HUMANÍSTICO,INTERMEDIO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203003,3030281,5,HUMANÍSTICO,VESPERTINO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203003,3030281,5,HUMANÍSTICO,VESPERTINO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203003,3030281,5,HUMANÍSTICO,INTERMEDIO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203003,3030281,5,HUMANÍSTICO,VESPERTINO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203003,3030281,5,HUMANÍSTICO,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203003,3030281,5,HUMANÍSTICO,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203003,3030281,5,HUMANÍSTICO,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203003,3030281,5,HUMANÍSTICO,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203003,3030281,5,HUMANÍSTICO,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203003,3030281,5,HUMANÍSTICO,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203003,3030281,5,HUMANÍSTICO,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203003,3030281,5,HUMANÍSTICO,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203003,3030281,5,HUMANÍSTICO,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,LAS PIEDRAS Nº 1,https://www.dges.edu.uy/node/120417,
1203002,3030289,4,,INTERMEDIO EXTENDIDO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,PANDO Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203002,3030289,4,,INTERMEDIO EXTENDIDO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,PANDO Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203002,3030289,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,PANDO Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203002,3030289,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,PANDO Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203002,3030289,4,,INTERMEDIO EXTENDIDO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,PANDO Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203002,3030289,4,,INTERMEDIO EXTENDIDO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,PANDO Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203002,3030289,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,PANDO Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203002,3030289,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,PANDO Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203002,3030289,4,,INTERMEDIO EXTENDIDO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,PANDO Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203002,3030289,4,,INTERMEDIO EXTENDIDO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,PANDO Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203002,3030289,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,PANDO Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203002,3030289,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,PANDO Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203002,3030289,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,PANDO Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203002,3030289,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PANDO Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203002,3030289,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PANDO Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203002,3030289,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PANDO Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203002,3030289,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PANDO Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203002,3030289,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PANDO Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203002,3030289,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PANDO Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203001,3030265,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203001,3030265,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203001,3030265,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203001,3030265,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203001,3030265,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203001,3030265,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203001,3030265,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203001,3030265,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203001,3030265,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203001,3030265,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203001,3030265,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203001,3030265,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203001,3030265,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203001,3030265,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203001,3030265,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203001,3030265,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203001,3030265,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203001,3030265,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203001,3030265,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203001,3030265,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203001,3030265,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,CANELONES DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203001,3030265,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,CANELONES DEPTAL.,https://www.dges.edu.uy/node/120417,
1203001,3030265,4,,INTERMEDIO EXTENDIDO ,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,CANELONES DEPTAL.,https://www.dges.edu.uy/node/120417,
1202070,0,2,,INTERMEDIO EXTENDIDO ,ADECUACIÓN PLAN 09 CECAP,SEMESTRAL,CECAP ARTIGAS,https://www.dges.edu.uy/propuesta-educativa/planes,
1202015,2020035,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PINTADITO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202015,2020035,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PINTADITO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202015,2020035,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PINTADITO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202015,2020035,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,PINTADITO,https://www.dges.edu.uy/node/120417,
1202014,3020088,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,JAVIER DE VIANA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202014,3020088,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,JAVIER DE VIANA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202014,3020088,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,JAVIER DE VIANA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202014,3020088,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,JAVIER DE VIANA,https://www.dges.edu.uy/node/120417,
1202011,3020086,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,BELLA UNION Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202011,3020086,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,BELLA UNION Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202011,3020086,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,BELLA UNION Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202011,3020086,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,BELLA UNION Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202011,3020086,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,BELLA UNION Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202011,3020086,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,BELLA UNION Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202011,3020086,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,BELLA UNION Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202011,3020086,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,BELLA UNION Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202011,3020086,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,BELLA UNION Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202011,3020086,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,BELLA UNION Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202011,3020086,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,BELLA UNION Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202011,3020086,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,BELLA UNION Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202011,3020086,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,BELLA UNION Nº 2,https://www.dges.edu.uy/node/120417,
1202011,3020086,4,,INTERMEDIO EXTENDIDO ,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,BELLA UNION Nº 2,https://www.dges.edu.uy/node/120417,
1202010,3020083,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,ARTIGAS Nº 4,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202010,3020083,7,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,ARTIGAS Nº 4,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202010,3020083,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,ARTIGAS Nº 4,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202010,3020083,7,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,ARTIGAS Nº 4,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202010,3020083,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,ARTIGAS Nº 4,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202010,3020083,7,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,ARTIGAS Nº 4,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202009,3020082,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,ARTIGAS Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202009,3020082,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,ARTIGAS Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202009,3020082,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,ARTIGAS Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202009,3020082,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,ARTIGAS Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202009,3020082,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,ARTIGAS Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202009,3020082,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,ARTIGAS Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202009,3020082,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,ARTIGAS Nº 3,https://www.dges.edu.uy/node/120417,
1202009,3020082,4,,INTERMEDIO EXTENDIDO ,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,ARTIGAS Nº 3,https://www.dges.edu.uy/node/120417,
1202008,3020087,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,BERNABE RIVERA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202008,3020087,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,BERNABE RIVERA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202008,3020087,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,BERNABE RIVERA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202008,3020087,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,BERNABE RIVERA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202008,3020087,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,BERNABE RIVERA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202008,3020087,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,BERNABE RIVERA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202008,3020087,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,BERNABE RIVERA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202008,3020087,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,BERNABE RIVERA,https://www.dges.edu.uy/node/120417,
1202007,3020089,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SEQUEIRA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202007,3020089,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SEQUEIRA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202007,3020089,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SEQUEIRA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202007,3020089,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SEQUEIRA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202007,3020089,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SEQUEIRA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202007,3020089,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SEQUEIRA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202007,3020089,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SEQUEIRA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202007,3020089,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,SEQUEIRA,https://www.dges.edu.uy/node/120417,
1202006,3020084,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,BALTASAR BRUM,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202006,3020084,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,BALTASAR BRUM,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202006,3020084,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,BALTASAR BRUM,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202006,3020084,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,BALTASAR BRUM,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202006,3020084,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,BALTASAR BRUM,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202006,3020084,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,BALTASAR BRUM,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202006,3020084,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,BALTASAR BRUM,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1202006,3020084,4,,INTERMEDIO EXTENDIDO ,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,BALTASAR BRUM,https://www.dges.edu.uy/node/120417,
1202004,3020081,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,ARTIGAS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1202004,3020081,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,ARTIGAS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
