Descripcion_Nivel,Descripcion_Tipo_Curso,Plan_Orientac,Cod_Corientac,Descripcion_Orientac,Tray,Año,Mod,Sem,Grupo,TurnoDescripcion,Sectores de Estudio,Modalidad,Telefono,Mail,DescTCurso,DescOrient,Ruee
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12E,E.B.I. RURAL EXTENDIDO,,,,,,DOBLE TURNO,,,4439 0279,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1310753
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,MATUTINO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,VESPERTINO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,VESPERTINO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,MATUTINO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,MATUTINO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,MATUTINO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,MATUTINO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,MATUTINO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,MATUTINO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,MATUTINO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,MATUTINO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,NOCTURNO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,NOCTURNO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,MATUTINO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,MATUTINO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,MATUTINO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,MATUTINO - VESPERTINO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,NOCTURNO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,MATUTINO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,NOCTURNO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,NOCTURNO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,VESPERTINO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,NOCTURNO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,NOCTURNO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,NOCTURNO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,NOCTURNO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,VESPERTINO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,VESPERTINO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,MATUTINO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,NOCTURNO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,NOCTURNO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,NOCTURNO,,,4266 9234 - 4266 9567,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1310851
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,82B,PRODUCCION VEGETAL,,,,,,MATUTINO,,,4266 9078 -  42666337,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,,1310853
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,82B,PRODUCCION VEGETAL,,,,,,DOBLE TURNO,,,4266 9078 -  42666337,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,,1310853
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,82B,PRODUCCION VEGETAL,,,,,,DOBLE TURNO,,,4266 9078 -  42666337,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,,1310853
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,82B,PRODUCCION VEGETAL,,,,,,DOBLE TURNO,,,4266 9078 -  42666337,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,,1310853
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,82B,PRODUCCION VEGETAL,,,,,,DOBLE TURNO,,,4266 9078 -  42666337,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,,1310853
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,82B,PRODUCCION VEGETAL,,,,,,DOBLE TURNO,,,4266 9078 -  42666337,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,,1310853
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,82B,PRODUCCION VEGETAL,,,,,,DOBLE TURNO,,,4266 9078 -  42666337,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,,1310853
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,82B,PRODUCCION VEGETAL,,,,,,DOBLE TURNO,,,4266 9078 -  42666337,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,,1310853
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,82B,PRODUCCION VEGETAL,,,,,,DOBLE TURNO,,,4266 9078 -  42666337,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,,1310853
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,MATUTINO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,MATUTINO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,MATUTINO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,MATUTINO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,MATUTINO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,MATUTINO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,MATUTINO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,MATUTINO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,MATUTINO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,VESPERTINO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,DOBLE TURNO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,VESPERTINO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,VESPERTINO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,VESPERTINO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,DOBLE TURNO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,VESPERTINO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,VESPERTINO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,VESPERTINO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,VESPERTINO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,VESPERTINO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,VESPERTINO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,81A,ROBOTICA,,,,,,NOCTURNO,,,4742 2016,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1311301
